Date,AIEQ,ASHR.L,BCHN.L,CORN,DBO,EDEN,EMXC,EWA,EWC,EWG,EWH,EWJ,EWQ,EWS,EWU,EWW,GLD,IDUP.L,IEMG,INDA,KSA,PSCC,SEMI.AS,SLV,SPY,TLT,USO,VDE,VDNR.L,VGK,VNQ,VPL,XMAF.L
2012-10-12,21.902437210083008,6.2466230392456055,40.0,48.060001373291016,23.005268096923828,25.825998306274414,42.75700759887695,13.698040008544922,21.524730682373047,17.20016098022461,12.2179594039917,29.217329025268555,15.419779777526855,15.853909492492676,21.187875747680664,50.4188346862793,170.05999755859375,14.920482635498047,35.379615783691406,22.08574676513672,20.759973526000977,9.66230297088623,5.195000171661377,32.45000076293945,114.26158905029297,88.85633850097656,272.0,71.28295135498047,42.30094909667969,30.243696212768555,39.24178695678711,34.99522018432617,8.448749542236328
2012-10-15,21.902437210083008,6.2466230392456055,40.0,47.189998626708984,23.0228271484375,26.106990814208984,42.75700759887695,13.834622383117676,21.58544921875,17.3360652923584,12.312569618225098,29.412982940673828,15.607741355895996,15.961271286010742,21.29728126525879,50.98541259765625,168.35000610351562,14.867147445678711,35.379615783691406,22.32106590270996,20.759973526000977,9.71809196472168,5.195000171661377,31.65999984741211,115.21315002441406,88.65565490722656,272.0,71.63407135009766,42.30094909667969,30.56761932373047,39.50229263305664,35.304725646972656,8.34000015258789
2012-10-16,21.902437210083008,6.2466230392456055,40.0,47.119998931884766,23.066713333129883,26.69452476501465,42.75700759887695,13.925676345825195,21.782787322998047,17.66829490661621,12.474750518798828,29.836883544921875,16.070405960083008,16.128278732299805,21.564708709716797,51.66533660888672,169.4199981689453,15.060484886169434,35.379615783691406,22.10317611694336,20.759973526000977,9.692987442016602,5.195000171661377,31.93000030517578,116.3806381225586,87.43001556396484,273.0400085449219,72.70755004882812,42.30094909667969,31.122920989990234,39.744659423828125,35.712711334228516,8.532500267028809
2012-10-17,21.902437210083008,6.2466230392456055,40.0,47.459999084472656,23.066713333129883,26.788192749023438,42.75700759887695,14.164691925048828,22.05601692199707,17.804201126098633,12.522058486938477,29.99992561340332,16.214990615844727,16.235639572143555,21.734891891479492,51.91461944580078,169.5399932861328,14.973816871643066,35.379615783691406,22.138038635253906,20.759973526000977,9.787821769714355,5.195000171661377,32.119998931884766,116.9084243774414,86.62010192871094,272.79998779296875,73.59201049804688,42.30094909667969,31.407176971435547,39.635597229003906,36.04332733154297,8.582500457763672
2012-10-18,21.902437210083008,6.2466230392456055,40.0,48.220001220703125,23.0228271484375,26.779682159423828,42.75700759887695,14.124859809875488,21.94976043701172,17.78154945373535,12.495026588439941,30.19558334350586,16.157155990600586,16.175996780395508,21.564708709716797,51.876869201660156,168.7899932861328,15.087150573730469,35.379615783691406,21.902713775634766,20.759973526000977,9.776666641235352,5.195000171661377,31.729999542236328,116.60455322265625,86.08967590332031,272.55999755859375,73.63925170898438,42.30094909667969,31.202241897583008,40.041526794433594,36.113670349121094,8.518750190734863
2012-10-19,21.902437210083008,6.2466230392456055,40.0,48.2400016784668,22.58396339416504,26.558286666870117,42.75700759887695,13.976888656616211,21.684114456176758,17.532381057739258,12.319323539733887,29.804279327392578,15.918593406677246,15.937407493591309,21.37021255493164,51.332923889160156,166.97000122070312,15.127153396606445,35.379615783691406,21.859132766723633,20.759973526000977,9.54793930053711,5.195000171661377,31.100000381469727,114.6613998413086,87.25794219970703,266.7200012207031,72.44424438476562,42.30094909667969,30.798978805541992,39.708309173583984,35.691619873046875,8.431249618530273
2012-10-22,21.902437210083008,6.2466230392456055,40.0,48.2400016784668,22.346973419189453,26.583831787109375,42.75700759887695,14.005352020263672,21.676525115966797,17.59278678894043,12.488266944885254,30.22818946838379,15.998112678527832,16.020912170410156,21.46746253967285,51.083621978759766,167.5800018310547,14.900483131408691,35.379615783691406,22.033445358276367,20.759973526000977,9.550726890563965,5.195000171661377,31.389999389648438,114.67740631103516,86.69890594482422,263.20001220703125,72.01888275146484,42.30094909667969,30.997304916381836,39.50837326049805,36.008140563964844,8.488750457763672
2012-10-23,21.902437210083008,6.2466230392456055,40.0,48.04999923706055,21.715011596679688,26.583831787109375,42.75700759887695,13.806168556213379,21.350160598754883,17.139755249023438,12.393660545349121,29.60863494873047,15.57883071899414,15.889690399169922,21.029844284057617,50.532161712646484,165.42999267578125,14.75381088256836,35.379615783691406,21.87656593322754,20.759973526000977,9.494941711425781,5.195000171661377,30.68000030517578,113.08611297607422,87.93889617919922,255.75999450683594,70.37824249267578,42.30094909667969,30.210643768310547,39.10849380493164,35.37507629394531,8.359999656677246
2012-10-24,21.902437210083008,6.2466230392456055,40.0,48.18000030517578,21.49557876586914,26.192140579223633,42.75700759887695,13.897222518920898,21.266679763793945,17.064252853393555,12.650453567504883,29.67385482788086,15.535449981689453,15.865836143493652,21.102785110473633,50.56235885620117,164.86000061035156,14.75381088256836,35.379615783691406,21.745826721191406,20.759973526000977,9.478200912475586,5.195000171661377,30.709999084472656,112.76620483398438,87.0716323852539,253.0399932861328,69.87187957763672,42.30094909667969,30.20403289794922,39.078208923339844,35.614227294921875,8.385000228881836
2012-10-25,21.902437210083008,6.2466230392456055,40.0,47.7599983215332,21.66234588623047,26.02184295654297,42.75700759887695,13.999658584594727,21.479196548461914,17.162403106689453,12.772093772888184,29.90210723876953,15.520989418029785,16.020912170410156,21.309432983398438,50.44149398803711,166.02000427246094,14.587139129638672,35.61441421508789,22.033445358276367,20.759973526000977,9.553516387939453,5.195000171661377,31.1200008392334,113.0940933227539,86.62724304199219,254.24000549316406,70.48628997802734,42.30094909667969,30.389135360717773,38.969139099121094,35.86747360229492,8.395000457763672
2012-10-26,21.902437210083008,6.2466230392456055,40.0,47.56999969482422,21.66234588623047,26.166593551635742,42.75700759887695,13.937054634094238,21.395706176757812,17.215259552001953,12.589632987976074,29.73906707763672,15.62942886352539,15.961271286010742,21.285118103027344,50.214866638183594,165.92999267578125,14.500467300415039,35.35761260986328,21.815555572509766,20.759973526000977,9.553516387939453,5.195000171661377,31.079999923706055,113.03016662597656,87.90304565429688,254.32000732421875,70.56729125976562,42.30094909667969,30.408952713012695,38.62986755371094,35.67051696777344,8.462499618530273
